objectId,admin3_code,admin2_code,ACL,admin1_code,name,dem,latitude,population,updatedAt,alternatenames,longitude,feature_class,modification_date,cc2,country_code,feature_code,geonameid,timezone,createdAt,asciiname,elevation
GRVVA9tBEw,110807,1108,null,14,São Bartolomeu,119,39.27511,1041,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),,-9.27885,P,2018-08-24,,PT,PPL,2263401,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Sao Bartolomeu,
1Be8HHiBJR,81305,813,null,9,São Bartolomeu de Messines,130,37.25648,8381,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Messines,Sao Bartolomeo de Messines,Sao Bartolomeu de Messines,São Bartolomeo de Messines,São Bartolomeu de Messines",-8.28672,P,2018-02-01,,PT,PPL,2263393,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Sao Bartolomeu de Messines,
SBrr6J0izM,20514,205,null,3,São Brissos,209,38.07203,572,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Sao Brissos,São Brissos",-7.9465,P,2018-02-12,,PT,PPL,2263375,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Sao Brissos,
mSO2CJ19C9,110714,1107,null,14,Santo Antão do Tojal,22,38.85151,4156,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santo Antao,Santo Antao de Tojal,Santo Antao do Tojal,Santo Antão,Santo Antão de Tojal,Santo Antão do Tojal",-9.13975,P,2012-01-17,,PT,PPL,2263434,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santo Antao do Tojal,
ds0CNDomIW,310806,3108,null,10,Santo da Serra,698,32.72246,936,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santo Antonio,Santo Antonio da Serra,Santo António,Santo António da Serra,Santo da Serra",-16.81991,P,2018-03-01,,PT,PPL,2263418,Atlantic/Madeira,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santo da Serra,
QgyBJictmn,110502,1105,null,14,São Domingos de Rana,69,38.70194,46718,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Domingos De Rana,Sao Domingos,Sao Domingos de Rana,São Domingos,São Domingos de Rana",-9.34083,P,2018-02-13,,PT,PPL,2263352,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Sao Domingos de Rana,
BFiyvXX2LF,310906,3109,null,10,São Jorge,73,32.81667,1473,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Sao Jorge,São Jorge",-16.9,P,2018-03-01,,PT,PPL,2263320,Atlantic/Madeira,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Sao Jorge,
UiYyuA1L8c,150407,1504,null,19,Santo António da Charneca,49,38.62561,11143,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santo Antonio da Charneca,Santo António da Charneca",-9.03043,P,2018-12-04,,PT,PPL,2263426,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santo Antonio da Charneca,
KhDDqCXMUM,150907,1509,null,19,Santo André,32,38.06078,10601,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santo Andre (Setubal),Santo André (Setúbal)",-8.7822,P,2019-09-19,,PT,PPL,2263439,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santo Andre,
FVHwbS83UW,150906,1509,null,19,Santiago do Cacém,220,38.01693,7797,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santiago do Cacem,Santiago do Cacém,Sao Tiago de Cacem,Sao Tiago do Cacem,São Tiago de Caçem,São Tiago do Cacém",-8.69475,P,2018-04-30,,PT,PPLA2,2263458,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santiago do Cacem,
cYCVJKmvDp,310903,3109,null,10,Santana,492,32.8,8804,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santana,Сантана",-16.88333,P,2012-01-17,,PT,PPL,2263491,Atlantic/Madeira,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santana,
EPLu0nIcaW,20512,205,null,3,Santa Vitória,141,37.96891,981,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santa Vitoria,Santa Vitória",-8.02664,P,2018-07-04,,PT,PPL,2263464,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santa Vitoria,
Yi3QvdZmyC,141612,1416,null,18,Santarém,107,39.23333,29385,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santarem,Santaren,Santarém,Scalabis,Σανταρέμ,Сантарен",-8.68333,P,2012-01-17,,PT,PPLA,2263480,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santarem,
oZcVn8q37P,140803,1408,null,18,Santa Margarida da Coutada,125,39.45,1788,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),,-8.31667,P,2018-07-06,,PT,PPL,2263508,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santa Margarida da Coutada,
hZyAx4HByi,121302,1213,null,16,Santo André,94,39.05532,11213,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santo Andre,Santo André",-8.24414,P,2018-12-04,,PT,PPL,2263438,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santo Andre,
Ag1WdS8Hc1,81408,814,null,9,Santa Luzia,10,37.10224,1455,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santa Luzia,-7.66202,P,2017-09-16,,PT,PPL,2263518,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santa Luzia,
wsVAy4l6DO,20508,205,null,3,Salvada,183,37.93771,1352,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Salvada,-7.77448,P,2018-02-12,,PT,PPL,2263600,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Salvada,
lwKaT0GvtN,310805,3108,null,10,Santa Cruz,240,32.68806,6010,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santa Cruz,Santa Cruz (Madeira),Santa Krouz,Santa-Krush,Santa-Kruzh,santa krwz  madyra,santakeuluseu,sheng ke lu si,Σάντα Κρουζ,Санта-Круж,Санта-Круш,سانتا کروز، مادیرا,სანტა-კრუში,聖克魯斯,산타크루스",-16.79388,P,2019-09-10,,PT,PPL,2263540,Atlantic/Madeira,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santa Cruz,
IEr6i8ZCHC,81504,815,null,9,Sagres,31,37.00864,1939,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Sagres,Sagresh,Сагреш",-8.94311,P,2012-01-17,,PT,PPL,2263650,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Sagres,
ANHDfPHq4s,80503,805,null,9,Santa Bárbara de Nexe,162,37.10619,4087,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santa Barbara de Nexe,Santa Bárbara de Nexe",-7.96648,P,2012-08-04,,PT,PPL,2263558,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santa Barbara de Nexe,
scP6lg9HO4,110712,1107,null,14,Sacavém,39,38.79202,17718,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Sacaben,Sacabis,Sacabén,Sakavain,Sakavem,Sakaven,Sakaven',Sakavena,Sakavenas,sa ka wen,sakavu~en,sakawm,shqban,Σακαβέμ,Сакавен,Сакавень,ساکاوم,شقبان,საკავენი,サカヴェン,萨卡文",-9.10801,P,2011-08-28,,PT,PPL,2263667,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Sacavem,
YnA3wkytj2,110713,1107,null,14,Santa Iria da Azóia,48,38.8411,18573,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santa Iria,Santa Iria da Azoia,Santa Iria da Azóia,Santa Iria de Azoia",-9.09908,P,2018-05-16,,PT,PPL,2263523,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santa Iria da Azoia,
ULYPr7KLjZ,20510,205,null,3,Santa Clara de Louredo,199,37.97106,864,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Louredo,Santa Clara de Louredo",-7872,P,2018-02-12,,PT,PPL,2263541,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santa Clara de Louredo,
Aifm1mdGfB,141504,1415,null,18,Salvaterra de Magos,13,39.02788,5165,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Salvaterra de Magos,-8.7935,P,2014-04-06,,PT,PPLA2,2263596,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Salvaterra de Magos,
fkr73cTAxC,100922,1009,null,13,Santa Catarina da Serra,338,39.6796,4405,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Santa Catarina,Santa Catarina da Serra,Santa Catharina,Santa Catharina da Serra",-8.68679,P,2012-01-17,,PT,PPL,2263547,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Santa Catarina da Serra,
036Fkbzdkc,100609,1006,null,13,Salir de Matos,47,39.43186,2583,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Salir de Matos,Salir dos Matos",-9.09479,P,2018-08-24,,PT,PPL,2263609,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Salir de Matos,
D37FbvGfSl,140502,1405,null,18,Samora Correia,10,38.93709,14154,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Samora Correia,-8.87178,P,2018-07-04,,PT,PPL,2263586,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Samora Correia,
2c8HGpeeGb,141408,1414,null,18,Rio Maior,82,39.33732,12064,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Rio Maior,-8.93906,P,2018-04-30,,PT,PPLA2,2263823,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Rio Maior,
Yzk5vE1vn5,150202,1502,null,19,Samouco,11,38.72035,3143,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Samouco,-9.00471,P,2018-07-04,,PT,PPL,2263584,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Samouco,
XDEwZg6CFI,150604,1506,null,19,Rosairinho,-9999,38.67734,2377,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),"Rosairinho,Rosario,Rosário",-9.00836,P,2018-03-03,,PT,PPL,2263732,Europe/Lisbon,Wed Nov 18 2020 14:26:51 GMT+0000 (Hora padrão da Europa Ocidental),Rosairinho,
A7FH6nUTce,310702,3107,null,10,Ribeira Brava,-9999,32.67483,5932,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Ribeira Brava,Ribeira Mpraba,Ριβέιρα Μπράβα",-17.06288,P,2018-03-01,,PT,PPL,2263905,Atlantic/Madeira,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Brava,
6XVFKipzfr,141910,1419,null,18,Riachos,42,39.44472,5463,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Riachos,-8.5142,P,2018-07-04,,PT,PPL,2263923,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Riachos,
5YLL3Ae4BX,111108,1111,null,14,Rio de Mouro,127,38.76613,54695,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Rio de Mouro,-9.32804,P,2018-02-14,,PT,PPL,2263827,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Rio de Mouro,
NDb8efBYOZ,71104,711,null,8,Reguengos de Monsaraz,218,38.42529,7217,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Reguengos,Reguengos de Monsaraz",-7.53494,P,2014-04-06,,PT,PPLA2,2263974,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Reguengos de Monsaraz,
qvEqCkE13s,111607,1116,null,14,Ramada,116,38.80368,17535,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Ramada,-9.1877,P,2018-02-14,,PT,PPL,2264087,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Ramada,
PMyjIE8grF,150804,1508,null,19,Quinta do Anjo,94,38.56753,9124,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Quinta da Anjo,Quinta do Anjo",-8.94228,P,2012-01-17,,PT,PPL,2264169,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Quinta do Anjo,
rVeYSC7tcD,80805,808,null,9,Quarteira,23,37.06946,18783,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Quarteira,-8.10064,P,2012-01-17,,PT,PPL,2264299,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Quarteira,
cQq4XRAzVf,71002,710,null,8,Redondo,298,38.64872,5845,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Redondo,-7.54708,P,2014-04-06,,PT,PPLA2,2264009,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Redondo,
BNV64YaQmi,111107,1111,null,14,Queluz,125,38.75657,103399,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Kelush,Queluz,Келуш",-9.25451,P,2020-07-15,,PT,PPL,2264268,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Queluz,
5y70jnT1qF,310108,3101,null,10,Prazeres,638,32.75104,672,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Prazeres,Prazeresh,Празереш",-17.20433,P,2011-09-04,,PT,PPL,2264324,Atlantic/Madeira,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Prazeres,
mJScGOF7dQ,150307,1503,null,19,Pragal,96,38.67459,7701,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pragal,-9.16981,P,2012-08-04,,PT,PPL,2264341,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pragal,
oMmQLPrB3r,50804,508,null,6,Proença-a-Nova,464,39.7522,4590,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Proenca-a-Nova,Proença-a-Nova",-7.9239,P,2014-04-06,,PT,PPLA2,2264314,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Proenca-a-Nova,
SpgTnnK7kZ,111606,1116,null,14,Póvoa de Santo Adrião,51,38.8,14897,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Povoa de Santo Adriao,Póvoa de Santo Adrião",-9.16667,P,2018-07-04,,PT,PPL,2264357,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Povoa de Santo Adriao,
Rm6zKVgYlD,142002,1420,null,18,Praia do Ribatejo,45,39.46667,1702,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Praia do Ribatejo,Praja-du-Ribatezhu,Прайа-ду-Рибатежу,Прая-ду-Рибатежу",-8.35,P,2018-03-06,,PT,PPL,2264330,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Praia do Ribatejo,
ixKGFUBCmG,111009,1110,null,14,Porto Salvo,105,38.72293,13867,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Porto Salvo,-9.30473,P,2018-08-31,,PT,PPL,2264403,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Porto Salvo,
G4FG91s8wR,101611,1016,null,13,Porto de Mós,136,39.60191,6032,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Porto de Mos,Porto de Mós",-8.81839,P,2014-04-06,,PT,PPLA2,2264427,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Porto de Mos,
KlDz1tckqA,121408,1214,null,16,Portalegre,460,39.29379,15581,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Portalegre,bwrtalyghry,bwrtalyjry,prtalgrh,pwrtalygrے,Порталегре,بورتاليجري,بورتاليغري,پرتالگره,پورتالیگرے",-7.43122,P,2019-03-29,,PT,PPLA,2264508,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Portalegre,
wQyx8wee96,310404,3104,null,10,Porto da Cruz,220,32.76667,2597,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Porto da Cruz,-16.83333,P,2018-03-01,,PT,PPL,2264440,Atlantic/Madeira,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Porto da Cruz,
R40gDyHITC,151302,1513,null,19,Porto Covo,31,37.85256,1400,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Portu-Kovu,Порту-Кову",-8.79018,P,2011-08-28,,PT,PPL,2264442,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Porto Covo,
f3cDpRclk1,81103,811,null,9,Portimão,13,37.13856,38487,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"PRM,Portiman,Portimao,Portimão,Vila Nova de Portimao,Vila Nova de Portimão,Портиман",-8.53775,P,2018-06-05,,PT,PPL,2264456,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Portimao,
Bv5uScOS6C,111406,1114,null,14,Póvoa de Santa Iria,18,38.86101,28901,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Povoa,Povoa Santa Iria,Povoa de Martinho,Povoa de Santa Iria,Povoa do Tojal,Povua-de-Santa-Irija,Póvoa,Póvoa Santa Iria,Póvoa de Santa Iria,Póvoa do Tojal,Повуа-де-Санта-Ирия",-9.06453,P,2020-06-10,,PT,PPL,2264359,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Povoa de Santa Iria,
e4s7BSqAEL,121303,1213,null,16,Ponte de Sôr,108,39.24964,11062,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Ponte de Sor,Ponte de Sôr",-8.01009,P,2014-04-06,,PT,PPLA2,2264538,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Ponte de Sor,
KRPfPWG9Wh,111605,1116,null,14,Pontinha,98,38.76771,23249,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pontinha,-9.19935,P,2012-01-17,,PT,PPL,2264526,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pontinha,
jZtBWJFCSd,310503,3105,null,10,Ponta do Sol,76,32.6798,4235,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Ponta do Sol,Ponta nto Sol,Πόντα ντο Σολ",-17.1,P,2017-09-27,,PT,PPL,2264557,Atlantic/Madeira,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Ponta do Sol,
9z7z1KJ6Jd,80604,806,null,9,Porches,80,37.12665,2011,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),,-8.40162,P,2018-06-13,,PT,PPL,2264519,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Porches,
pCettCbStX,141615,1416,null,18,Pombalinho,18,39.34039,448,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),,-8.5507,P,2018-05-23,,PT,PPL,2264573,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pombalinho,
eQhgWulxqE,310107,3101,null,10,Ponta do Pargo,458,32.81137,761,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Ponta-du-Pargu,Понта-ду-Паргу",-17.24862,P,2011-09-04,,PT,PPL,2264558,Atlantic/Madeira,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Ponta do Pargo,
sG6IukPVBy,140604,1406,null,18,Pontével,54,39.14945,4435,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Pontevel,Pontével",-8.8388,P,2018-07-04,,PT,PPL,2264527,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pontevel,
WVlmZe0C24,101509,1015,null,13,Pombal,69,39.91674,17355,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Pombal,Помбал",-8.62847,P,2014-04-06,,PT,PPLA2,2264575,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pombal,
liTNfv9837,140502,1405,null,18,Poceirão,33,38.83095,4225,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Poceirao,Poceirão",-8.79365,P,2018-07-04,,PT,PPL,2264644,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Poceirao,
3Mekg9NJUu,150803,1508,null,19,Pinhal Novo,41,38.63106,23510,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pinhal Novo,-8.91376,P,2012-01-17,,PT,PPL,2264718,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pinhal Novo,
xeHXEgxTq4,150310,1503,null,19,Piedade,16,38.67005,19472,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Cova da Piedade,Piedade",-9.15852,P,2018-01-31,,PT,PPL,2264736,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Piedade,
lCjyku8de3,140703,1407,null,18,Pinheiro Grande,46,39.39212,1051,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),,-8.4341,P,2018-05-23,,PT,PPL,2264691,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pinheiro Grande,
gIp0rREY49,111114,1111,null,14,Pero Pinheiro,158,38.85783,4792,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pero Pinheiro,-9.32352,P,2018-07-04,,PT,PPL,2264811,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pero Pinheiro,
nvUwnWHoYu,140107,1401,null,18,Pego,104,39.46146,2431,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pego,-8.14955,P,2018-07-06,,PT,PPL,2264988,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pego,
1K3zF2VWV6,101302,1013,null,13,Pedrógão Grande,400,39.91835,3915,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Pedrogao,Pedrogao Grande,Pedrogao-o-Grande,Pedrogão,Pedrógão Grande,Pedrógão-o-Grande",-8.1459,P,2018-06-27,,PT,PPLA2,2265000,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pedrogao Grande,
hTxzWL5fyg,121209,1212,null,16,São Simão / Pé da Serra,237,39.57948,250,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),,-7.61994,P,2011-08-28,,PT,PPL,2265078,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Sao Simao / Pe da Serra,
r9cXVKWWT0,20805,208,null,3,Peroguarda,140,38.09215,400,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Peroguarda,-8.04748,P,2018-02-12,,PT,PPL,2264818,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Peroguarda,
K2qfbRuhQC,110110,1101,null,14,Pereiro da Palhacana,230,39.04345,591,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),,-9.11099,P,2018-06-26,,PT,PPL,2264847,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pereiro da Palhacana,
5pGx8QTnGN,101403,1014,null,13,Peniche,17,39.3558,15662,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Peniche,-9.38112,P,2011-08-28,,PT,PPL,2264923,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Peniche,
WuVf7KLbPN,81304,813,null,9,Pêra,41,37.12296,1951,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Pera,Pêra",-8.34115,P,2018-06-13,,PT,PPL,2264900,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Pera,
